#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
137847	backprop	1	76	24	0.820000	0.35901025641025636	4.704270666666666	0.16648566666666667	0.049707	0.013733666666666667	7.472812	47.959691666666664	0.0	0.0	52.720221333333335	77.45996600000001	122.72822833333333	1487.205020333333	0.28411000000000003
138358	backprop	1	76	24	0.820000	0.3103641025641025	0.0	0.191254	0.0	0.0	5.940192666666667	1.6273313333333332	8.2e-05	2.6666666666666673e-06	74.33231666666667	60.352633	0.35705800000000004	124.62873300000001	0.12889599999999998
138873	backprop	1	76	23	0.820000	0.4229589743589744	160.0377826666667	1.5674079999999997	1.5191426666666665	1.3916886666666668	43.33793166666667	38.460851	0.00048099999999999993	8.066666666666667e-05	378.7953026666667	202.86508666666668	38.79325133333333	5505.731557	1.25248
806924	backprop	1	153	23	0.820000	0.5447538461538463	28.014817666666662	0.14846833333333334	0.03668966666666667	0.014332333333333334	3.649230333333333	60.588508	0.0	3.333333333333333e-07	33.88564233333333	55.277088666666664	64.57077199999999	2703.3065223333338	0.15061266666666664
807433	backprop	1	153	24	0.820000	0.433948717948718	0.0	0.12423766666666668	0.0	0.0	0.686025	0.5154569999999999	0.00010066666666666667	2.6666666666666664e-06	26.65008333333334	35.26435933333334	1.0528083333333333	42.633856	0.11646600000000001
807941	backprop	1	153	24	0.820000	0.5616256410256409	49.068795	0.7079043333333334	2.7028313333333327	1.2352323333333333	24.992888000000004	24.752972	0.00030766666666666665	2.4333333333333333e-05	204.555206	261.35500099999996	62.51194133333333	3536.772410666667	0.8109493333333333
1237801	backprop	1	230	25	0.820000	0.6402307692307692	16.047341	0.12466866666666666	0.02372533333333333	0.005854000000000001	3.3907130000000003	29.286709333333338	3.3333333333333337e-06	0.0	29.164427333333332	47.55461333333333	88.672234	2863.8303579999997	0.09995333333333334
1238309	backprop	1	230	24	0.820000	0.5579487179487179	0.0	0.13316433333333333	0.037200000000000004	0.0	2.39039	1.2786663333333335	3.333333333333333e-07	3e-06	23.297959666666667	30.596954333333333	1.3634836666666665	14.501579999999999	0.046588333333333336
1238820	backprop	1	230	24	0.820000	0.4423282051282051	35.28515766666666	0.370388	1.636565	0.7423953333333332	13.387643333333335	18.593420666666667	1.5333333333333334e-05	1.8333333333333333e-05	112.582568	97.66160766666667	35.286497	2277.217709666667	0.418663
1574041	backprop	1	307	25	0.820000	0.7801076923076923	17.862759	0.120778	0.04767166666666667	0.018081	2.528475333333333	25.581363333333332	0.0	0.0	24.220297333333335	45.24381966666667	49.602185	2289.1794213333337	0.07528966666666666
1574551	backprop	1	307	25	0.820000	0.6404820512820513	0.0	0.103493	0.0	0.0	0.687374	0.5877586666666667	6.666666666666666e-07	0.00011066666666666668	20.907328	25.501855333333335	0.5307296666666667	26.243290666666667	0.023440333333333337
1575060	backprop	1	307	25	0.820000	0.8218461538461539	43.18311966666667	0.7529263333333334	1.3957300000000001	0.5809296666666667	16.117418333333333	21.699606333333335	1.1333333333333334e-05	0.00033900000000000005	127.37999666666667	131.501821	40.672070999999995	2556.0447926666666	0.49686633333333335
1869371	backprop	1	384	25	0.820000	1.0267230769230766	20.219793999999997	0.128408	0.035943	0.023692666666666667	1.507293	50.693580999999995	0.0	0.0	26.791291666666666	43.98370366666666	85.65178233333334	1061.7462553333332	0.06671633333333334
1869880	backprop	1	384	25	0.820000	0.7857948717948716	0.0	0.10691366666666667	0.0	0.0	1.2518490000000002	0.5013973333333334	5.933333333333333e-05	1.6666666666666665e-06	17.516891666666666	21.699426333333335	0.40204500000000004	211.5432496666667	0.029946333333333335
1870390	backprop	1	384	26	0.820000	0.29104102564102563	9.377599333333334	0.08687866666666666	0.5029886666666666	0.11135466666666667	1.0632373333333334	5.634716333333333	0.0	9.333333333333333e-06	13.789851	52.16247333333333	4.692089666666667	683.771789	0.11672366666666667
2125949	backprop	1	460	25	0.820000	1.1099076923076925	4.402088333333333	0.11653133333333333	0.02688933333333333	0.014494333333333331	1.6779393333333334	43.206758666666666	4e-06	0.0	22.203284333333333	46.619911333333334	88.83267466666668	2672.92947	0.049460000000000004
2126457	backprop	1	460	25	0.820000	0.8801641025641026	7.419073	0.095926	0.0	0.0	0.17719766666666667	0.29609266666666667	0.0	6.666666666666666e-07	12.261222666666667	23.838275	0.123315	5.507344666666667	0.023955333333333332
2365557	backprop	1	537	26	0.820000	1.2291692307692308	21.427912666666668	0.11312166666666668	0.009211333333333334	0.006638333333333333	1.4009746666666665	28.10596166666667	0.0	0.0	23.091467333333338	46.605667000000004	38.425131666666665	2228.911498	0.043164666666666664
2366067	backprop	1	537	26	0.820000	0.9931435897435897	0.0	0.08701866666666667	0.0	0.0	0.6312760000000001	0.27837333333333336	0.0	3.8333333333333334e-05	11.430075666666667	22.24315833333333	0.532219	21.77946966666667	0.008324333333333335
2583981	backprop	1	614	27	0.860000	1.5831897435897435	15.773201333333333	0.11390499999999999	0.023599	0.004902666666666666	1.1626459999999998	33.198419333333334	0.0	0.0	20.340955333333337	39.926741	65.97379666666667	2960.0455256666664	0.039660666666666664
2584491	backprop	1	614	27	0.860000	1.2141948717948716	0.0	0.08418966666666666	0.0	0.0	0.18369899999999997	0.3607023333333334	5.233333333333333e-05	4.633333333333333e-05	10.681268333333334	16.16720133333333	0.26127666666666666	22.172344	0.003318333333333333
2794327	backprop	1	691	27	0.900000	1.949569230769231	28.980704000000003	0.11520766666666667	0.04344166666666666	0.015999666666666666	1.0034750000000001	66.88095266666666	0.0	2e-06	16.934974	41.742298	63.76706466666667	1442.0359913333334	0.03371633333333333
2794836	backprop	1	691	27	0.900000	1.4755846153846155	0.0	0.08692666666666667	0.0	0.0	0.24695833333333336	0.08593233333333333	1.1666666666666666e-05	1e-06	10.406538	18.628935	0.48636299999999993	31.846212666666663	0.00947
2999792	backprop	1	768	28	0.940000	2.3042717948717946	13.534813333333332	0.11939066666666669	0.030711	0.012458666666666667	1.0147573333333333	54.32974833333333	0.0	0.0	20.662815666666663	40.082435	73.30925833333333	1608.056218	0.021977
3000302	backprop	1	768	28	0.940000	1.7550051282051282	0.0	0.08243566666666667	0.0	0.0	0.5314836666666666	0.031985999999999994	1.1333333333333334e-05	2.8333333333333335e-05	10.234295333333334	16.477033333333335	0.277407	22.593474	0.013250666666666666
3200819	backprop	1	844	30	0.980000	2.7175435897435896	25.014377666666665	0.13925	0.02493266666666667	0.00999	0.9198926666666667	68.09786933333334	0.0	0.0	21.553228333333333	29.648789000000004	56.17063733333333	1991.487735	0.026757333333333338
3201329	backprop	1	844	29	0.980000	2.0919384615384615	0.0	0.10333999999999999	0.0	0.0	0.4778533333333333	0.184071	4.9e-05	3.433333333333334e-05	11.093046666666666	9.661986666666666	0.24218733333333334	18.67548233333333	0.018779
3399533	backprop	1	921	30	1.020000	3.328871794871795	14.030780333333333	0.16943466666666665	0.038905666666666665	0.015882666666666666	0.6210166666666667	40.150223000000004	0.0	0.0	22.925538	33.692963	70.38618033333334	2096.9395446666667	0.025151999999999997
3400043	backprop	1	921	30	1.020000	2.474271794871795	0.0	0.08562366666666667	0.0	0.0	0.3883716666666666	1.1393903333333333	6.9e-05	4.566666666666667e-05	11.250377	14.626696333333333	0.384064	15.180205333333333	0.01781
3595911	backprop	1	998	31	1.070000	3.672307692307692	7.398511333333334	0.16526433333333332	0.03670233333333334	0.006637666666666667	0.781412	29.547368333333335	0.0	0.0	18.595896666666665	35.26404266666666	65.00539400000001	4552.892540666667	0.02247366666666667
3596419	backprop	1	998	31	1.070000	2.932061538461538	0.0	0.07953166666666667	0.0	0.0	0.27022966666666665	0.366099	2.9666666666666665e-05	0.0	8.394919	12.240215	0.1966566666666667	9.229454	0.0026406666666666666
139382	bfs	1	76	24	0.820000	0.32299999999999995	3.9757510000000003	2.944002	0.112163	0.036193333333333334	11.153047333333333	4.329628666666667	6e-06	1.866666666666667e-05	170.20592966666666	460.753183	6.06146	1040.9893006666668	0.38003433333333336
139890	bfs	1	76	23	0.820000	0.3087846153846154	0.0	2.9032933333333335	0.0	0.0	2.6373796666666665	0.224347	1.5333333333333334e-05	0.0	37.901922000000006	44.43377566666667	0.426592	78.79417333333333	0.08526966666666667
140398	bfs	1	76	23	0.820000	0.30839487179487174	0.0	2.182360666666667	0.0	0.0	0.7918986666666666	0.3440896666666666	5.333333333333333e-06	6e-06	1.6297616666666663	5.542526	0.23677333333333336	15.612943666666666	0.025541333333333333
140906	bfs	1	76	23	0.820000	0.30957948717948713	0.0	0.3248406666666667	0.0	0.0	0.5691113333333333	0.33206800000000003	2e-06	1e-06	3.2881966666666664	5.4673783333333335	0.167358	10.553259333333335	0.018393333333333334
141414	bfs	1	76	23	0.820000	0.30799999999999994	0.0	0.03383666666666667	0.0	0.0	0.5451616666666667	0.34337799999999996	2e-06	2e-06	3.2853966666666667	5.425556666666666	0.23582833333333333	15.235765333333333	0.02551566666666667
141922	bfs	1	76	23	0.820000	0.30799999999999994	0.0	0.02139133333333333	0.0	0.0	0.7931463333333334	0.17361400000000002	2e-06	2e-06	3.2846426666666666	2.808723	0.15958933333333333	20.989943666666665	0.007149333333333333
142430	bfs	1	76	23	0.820000	0.30799999999999994	0.0	0.021392333333333333	0.0	0.0	0.7926433333333334	0.253515	2e-06	2e-06	3.287452	2.809187666666667	0.14369966666666667	15.417849333333335	0.025515333333333334
142939	bfs	1	76	24	0.820000	0.30799999999999994	0.0	0.026083666666666668	0.0	0.0	0.4702493333333333	0.242143	3e-06	3e-06	3.2667403333333334	5.464555333333333	0.23885599999999998	15.56342	0.025516333333333332
143446	bfs	1	76	23	0.820000	0.350251282051282	54.676762	1.1931706666666666	4.3438593333333335	2.6620703333333333	22.069120666666667	33.450722	0.0004606666666666667	1e-06	242.99719766666666	246.64578233333336	1.891635	1297.0094873333333	0.11149133333333335
143955	bfs	1	76	23	0.820000	0.12320512820512819	0.0	1.9513133333333332	5.318661333333334	1.933969	24.524584333333333	11.547453333333332	6.666666666666667e-05	1.2e-05	92.708799	267.74672433333336	30.575543999999997	1673.3208203333334	0.7179123333333334
808960	bfs	1	153	24	0.820000	0.44739487179487186	0.0	1.4866086666666665	1.058647	0.16109633333333334	9.781751333333334	10.558545	1.9666666666666666e-05	2.0333333333333334e-05	215.19707199999996	347.0743989999999	2.1155880000000002	6439.9186223333345	0.28569666666666665
809470	bfs	1	153	24	0.820000	0.42922564102564104	0.0	1.4646846666666669	0.0	0.0	0.287628	0.54031	8.666666666666666e-06	1.3333333333333332e-05	40.967603000000004	55.05606633333334	0.12268066666666666	18.51985133333333	0.041711
809979	bfs	1	153	24	0.820000	0.42962051282051283	0.0	1.305672333333333	0.0	0.0	0.39572999999999997	0.17415266666666665	1e-06	0.0	2.0189286666666666	4.1343559999999995	0.046685333333333336	8.088164666666666	0.007549666666666667
810488	bfs	1	153	24	0.820000	0.43001025641025636	0.0	0.5337336666666667	0.0	0.0	0.7069783333333334	0.167853	6.666666666666666e-07	6.666666666666666e-07	1.6627966666666667	2.731495333333333	0.11837666666666667	5.747847	0.013472333333333334
810997	bfs	1	153	24	0.820000	0.43119487179487176	0.0	0.022819666666666665	0.0	0.0	0.23550633333333335	0.12280166666666666	3.333333333333333e-07	1e-06	1.360422	2.3641503333333334	0.072422	5.410761000000001	0.012757666666666667
811506	bfs	1	153	24	0.820000	0.43316923076923075	0.0	0.011793666666666666	0.0	0.0	0.3965866666666667	0.161429	3.333333333333333e-07	1e-06	1.4061286666666666	2.3628923333333334	0.12040266666666666	8.007205	0.012777000000000002
812016	bfs	1	153	24	0.820000	0.42843076923076917	0.0	0.009784	0.0	0.0	0.272359	0.11285133333333335	6.666666666666666e-07	6.666666666666666e-07	1.6427396666666667	2.735841	0.11921999999999999	11.058250666666666	0.008777
812525	bfs	1	153	24	0.820000	0.4315897435897436	0.0	0.009783333333333333	0.0	0.0	0.28500966666666666	0.16757066666666667	1e-06	6.666666666666666e-07	27.146818666666665	2.1942299999999997	0.11936466666666667	4.888970666666666	0.012768666666666666
813037	bfs	1	153	24	0.820000	0.4754564102564102	53.797873	0.6093383333333334	0.0	1.1500286666666668	20.92037733333333	22.147195	0.00022999999999999998	4.5e-05	46.53865933333333	133.57176966666665	25.639732666666664	1798.8851439999999	0.592066
1239329	bfs	1	230	24	0.820000	0.5551743589743591	6.430908	1.003338	0.5256836666666667	0.0	3.6876286666666664	1.3893673333333334	1.2333333333333333e-05	1.1000000000000001e-05	176.4373216666667	232.647346	1.521892	861.233226	0.11870333333333334
1239838	bfs	1	230	24	0.820000	0.5389999999999999	0.0	0.9829726666666666	0.0	0.0	0.2725613333333333	0.08027366666666667	1.1666666666666666e-05	1.2666666666666667e-05	28.40462633333333	135.75270700000002	0.059353666666666666	20.511824	0.008805666666666668
1240347	bfs	1	230	24	0.820000	0.5389999999999999	0.0	0.9435926666666666	0.0	0.0	0.2642823333333333	0.11747166666666668	1e-06	1e-06	1.6894433333333334	4.779916666666666	0.08172	4.047629	0.00852
1240857	bfs	1	230	24	0.820000	0.5397897435897435	0.0	0.036673333333333336	0.0	0.0	0.264472	0.11374133333333332	1e-06	1e-06	0.9406846666666667	1.188182	0.08202166666666666	5.768856333333335	0.008520999999999999
1241366	bfs	1	230	24	0.820000	0.5389948717948717	0.0	0.010622666666666667	0.0	0.0	0.2645243333333333	0.11722033333333333	1.6666666666666665e-06	6.666666666666666e-07	1.1702386666666664	1.4427083333333333	0.08211166666666668	5.678613333333334	0.0061333333333333335
1241875	bfs	1	230	25	0.820000	0.5393948717948717	0.0	0.009944999999999999	0.0	0.0	0.156744	0.11317066666666666	6.666666666666666e-07	6.666666666666666e-07	1.156198	1.5277803333333333	0.055245666666666665	1.717767	0.008540666666666667
1242384	bfs	1	230	25	0.820000	0.5397846153846153	0.0	0.009263666666666667	0.0	0.0	0.19014566666666666	0.135265	3.333333333333333e-07	3.333333333333333e-07	0.6728096666666666	1.5373733333333333	0.080689	5.792947333333333	0.005855666666666666
1242893	bfs	1	230	25	0.820000	0.5389999999999999	0.0	0.008382333333333334	0.0	0.0	0.18210566666666664	0.07399933333333333	3.333333333333333e-07	3.333333333333333e-07	1.1978913333333334	1.8211203333333337	0.026340666666666665	5.768819000000001	0.005056000000000001
1243404	bfs	1	230	25	0.820000	0.6282410256410256	12.195416	1.9188973333333335	2.934105666666667	1.344041	13.191053666666667	27.301607	5.4000000000000005e-05	0.00014000000000000001	55.89208033333333	92.621938	35.944465666666666	1437.693860666667	0.40210833333333335
1575569	bfs	1	307	25	0.820000	0.6523230769230769	3.978176	0.7609466666666668	0.48754533333333333	0.09744566666666667	2.8937826666666666	1.220148	9e-06	1.633333333333333e-05	127.956465	160.093331	1.2053666666666667	86.355206	0.09177166666666665
1576077	bfs	1	307	25	0.820000	0.6389025641025641	0.0	0.7356066666666666	0.0	0.0	0.20422433333333334	0.08848766666666667	1.5666666666666667e-05	3.6666666666666666e-06	10.010494666666666	35.154423666666666	0.06699733333333334	4.998789666666666	0.006600666666666667
1576584	bfs	1	307	25	0.820000	0.6353384615384615	0.0	0.7239610000000001	0.0	0.0	0.19825233333333334	0.09009400000000001	6.666666666666666e-07	1.3333333333333332e-06	0.8287203333333334	1.8741543333333333	0.06395366666666666	4.736321666666666	0.006389
1577092	bfs	1	307	26	0.820000	0.6432461538461537	0.0	0.028536000000000002	0.0	0.0	0.0	0.04145666666666666	3.333333333333333e-07	0.0	0.424061	0.9269063333333333	0.0	0.0	0.0
1577600	bfs	1	307	26	0.820000	0.642451282051282	0.0	0.0033116666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22112266666666666	0.0	0.0	0.0020816666666666666
1578109	bfs	1	307	25	0.820000	0.6377179487179486	0.0	0.0023120000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1578618	bfs	1	307	25	0.820000	0.6444307692307691	0.0	0.0006646666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1579127	bfs	1	307	25	0.820000	0.6452256410256408	0.0	0.0005113333333333334	0.0	0.46804700000000005	0.0	0.0	0.0	0.0	0.0	0.4297203333333333	0.0	0.0	0.0
1579638	bfs	1	307	25	0.820000	0.4722923076923076	14.535011333333335	0.9704246666666666	0.9988673333333334	0.441964	12.576047	15.48698	0.0	0.0	45.02389133333333	42.480177	27.853053666666664	1.7401853333333335	0.19286433333333333
1870900	bfs	1	384	25	0.820000	0.7889435897435897	3.1803683333333335	0.6182043333333334	0.0	0.232487	10.196305333333333	1.006584	5.666666666666667e-06	1.3333333333333332e-05	106.684321	145.22776166666665	18.326493	554.608805	0.07730266666666667
1871409	bfs	1	384	25	0.820000	0.7676205128205126	0.0	0.5980533333333334	0.0	0.0	1.132713	0.11113066666666667	1.3666666666666667e-05	6.333333333333333e-06	34.492408000000005	21.108407	0.15939566666666669	16.04677433333333	0.005287
1871919	bfs	1	384	25	0.820000	0.7672256410256408	0.0	0.5908216666666667	0.0	0.0	0.096266	0.052458000000000005	0.0	6.666666666666666e-07	1.146979	0.7248683333333333	0.03546266666666667	4.307660333333334	0.0036866666666666667
1872427	bfs	1	384	25	0.820000	0.7684102564102563	0.0	0.40743100000000004	0.0	0.0	0.158381	0.06710866666666666	0.0	1e-06	0.6590923333333333	0.7217176666666667	0.053326000000000005	2.8551863333333336	0.0051266666666666665
1872937	bfs	1	384	25	0.820000	0.7711641025641024	0.0	0.011272666666666667	0.0	0.0	0.15853866666666663	0.07464066666666667	1e-06	1e-06	0.6576573333333333	1.0956826666666666	0.055917666666666664	4.185467333333333	0.005118333333333333
1873446	bfs	1	384	25	0.820000	0.7680256410256409	0.0	0.005696	0.0	0.0	0.15853033333333336	0.025818666666666667	1e-06	6.666666666666666e-07	0.5527583333333334	0.9473476666666666	0.05283833333333333	3.1238196666666664	0.001438
1873955	bfs	1	384	25	0.820000	0.7699846153846153	0.0	0.0034963333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.25364733333333334	0.4104856666666666	0.0	0.0	0.0016783333333333335
1874464	bfs	1	384	26	0.820000	0.7672358974358972	0.0	0.002196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1874973	bfs	1	384	25	0.820000	0.8189641025641025	7.204899	0.0020466666666666667	2.006224	0.0	0.11392566666666666	17.295441666666665	0.0	0.0	20.38310233333333	63.39469466666666	13.254345333333333	1104.2838213333334	0.31736166666666665
2127474	bfs	1	460	26	0.820000	0.8848923076923078	3.0078633333333333	0.5122653333333332	0.0	0.086514	1.7974076666666665	0.917754	0.0	4.333333333333333e-06	89.54861366666667	107.75154400000001	1.0117716666666665	71.55579466666666	0.100638
2127982	bfs	1	460	26	0.820000	0.8635846153846153	0.0	0.4951096666666666	0.0	0.0	0.140458	0.06465333333333334	2.333333333333333e-06	2.6666666666666664e-06	6.748929	51.13212566666667	0.016186666666666665	2.649475333333333	0.009073333333333334
2128490	bfs	1	460	26	0.820000	0.8667538461538459	0.0	0.48701599999999995	0.0	0.0	0.09509966666666668	0.06305299999999998	2e-06	0.0	0.456354	2.532337	0.034833333333333334	1.2691106666666667	0.004279333333333333
2128998	bfs	1	460	26	0.820000	0.8643948717948716	0.0	0.12491666666666668	0.0	0.0	0.13221266666666667	0.04366833333333333	0.0	0.0	0.27590533333333334	0.9103753333333334	0.046921	4.203824666666667	0.0030786666666666666
2129506	bfs	1	460	25	0.820000	0.8635846153846153	0.0	0.0042899999999999995	0.0	0.0	0.13217166666666666	0.06432566666666667	0.0	0.0	0.36585700000000004	0.9104336666666667	0.05051466666666667	5.426402333333333	0.008640333333333333
2130014	bfs	1	460	26	0.820000	0.8671487179487177	0.0	0.003986333333333334	0.0	0.0	0.13209400000000002	0.06323333333333332	0.0	0.0	0.548058	0.5833966666666667	0.046624	6.877926333333334	0.00562
2130522	bfs	1	460	26	0.820000	0.8643897435897435	0.0	0.003985333333333333	0.0	0.0	0.132072	0.041640333333333335	0.0	0.0	0.54833	0.5705273333333333	0.05017166666666667	7.011842333333334	0.004283666666666667
2131030	bfs	1	460	26	0.820000	0.8695025641025639	0.0	0.003243666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.27094199999999996	0.7886776666666666	0.0	0.0	0.0017336666666666666
2131541	bfs	1	460	26	0.820000	0.9272153846153847	8.667029	0.6513786666666667	1.7633409999999998	0.0	8.376381666666667	13.905578333333336	0.0	0.0	29.731429000000002	44.54686366666667	30.596118333333333	527.4886386666666	0.2573296666666667
2367087	bfs	1	537	26	0.820000	1.0116205128205127	4.551241666666667	0.4422726666666666	0.0	0.15939699999999998	1.472138	0.9063926666666666	0.0	8.333333333333332e-06	78.16886566666666	101.43164333333333	8.452533333333333	544.2399523333333	0.083236
2367596	bfs	1	537	26	0.820000	0.9943128205128203	0.0	0.4231293333333333	0.0	0.0	0.11328400000000001	0.05238666666666667	3.6666666666666666e-06	8.666666666666668e-06	5.881913333333333	33.34981366666667	0.18484166666666665	13.803206999999999	0.00462
2368105	bfs	1	537	26	0.820000	0.9931076923076921	0.0	0.4195223333333334	0.0	0.0	0.03181733333333333	0.020951666666666664	0.0	0.0	0.39329299999999995	1.195117	0.015720666666666668	2.5622046666666667	0.0037023333333333335
2368614	bfs	1	537	26	0.820000	0.9931384615384613	0.0	0.015080000000000001	0.0	0.0	0.11317266666666666	0.036384	0.0	0.0	0.25573766666666664	0.9125540000000001	0.043812666666666666	3.799217666666667	0.003670333333333333
2369123	bfs	1	537	26	0.820000	0.9915589743589743	0.0	0.0027966666666666665	0.0	0.0	0.11241433333333334	0.05725366666666667	0.0	0.0	0.294445	0.782059	0.045818	3.8406066666666665	0.003667
2369633	bfs	1	537	26	0.820000	0.9883435897435895	0.0	0.003088333333333333	0.0	0.0	0.113333	0.056221999999999994	0.0	0.0	0.46909133333333336	0.7829946666666666	0.04398933333333333	3.6848596666666666	0.0036666666666666666
2370142	bfs	1	537	25	0.820000	0.991158974358974	0.0	0.003728333333333333	0.0	0.0	0.11327033333333332	0.057291666666666664	0.0	0.0	0.46917733333333334	0.6522776666666666	0.04610166666666667	2.5679303333333334	0.0025210000000000002
2370650	bfs	1	537	26	0.820000	0.9938871794871793	0.0	0.0037246666666666665	0.0	0.0	0.08148066666666666	0.05642333333333333	0.0	0.0	0.46963	0.8376036666666667	0.030417	2.778601666666667	0.0026343333333333336
2371160	bfs	1	537	26	0.820000	1.078425641025641	10.280068	0.7420669999999999	2.272121	0.6304303333333333	9.816927333333332	13.588668666666669	0.00011033333333333334	5.2e-05	29.47298333333333	57.398770000000006	21.358674333333337	580.2823559999999	0.15349866666666664
2585510	bfs	1	614	27	0.860000	1.2354461538461539	0.0	0.385524	0.3144706666666667	0.13949799999999998	2.547426333333333	4.219848	8.333333333333332e-06	2.6666666666666664e-06	66.48216133333334	87.88508433333334	0.9016056666666667	2024.6534600000002	0.04840266666666667
2586019	bfs	1	614	27	0.860000	1.2145948717948718	0.0	0.36875366666666665	0.0	0.0	0.10197800000000001	0.17927266666666666	0.0	4.9999999999999996e-06	5.017354	5.937962333333334	0.042326333333333334	7.7125606666666675	0.005362
2586532	bfs	1	614	27	0.860000	1.2146205128205125	0.0	0.36922900000000003	0.0	0.0	0.09900466666666667	0.035664	0.0	0.0	0.414467	0.6937056666666667	0.043254666666666663	4.039369333333333	0.003213
2587041	bfs	1	614	27	0.860000	1.2149897435897434	0.0	0.015244333333333334	0.0	0.0	0.027821666666666665	0.033680666666666664	0.0	0.0	0.34541333333333335	0.550844	0.04179666666666667	3.9549106666666667	0.003212666666666667
2587550	bfs	1	614	27	0.860000	1.2150153846153844	0.0	0.002473333333333333	0.0	0.0	0.09883633333333335	0.033909666666666664	0.0	0.0	0.26655066666666666	0.349618	0.011854333333333333	2.219182	0.002088333333333333
2588059	bfs	1	614	27	0.860000	1.2126153846153844	0.0	0.002447333333333333	0.0	0.0	0.07108833333333332	0.051898	0.0	0.0	0.34002399999999994	0.4724053333333333	0.03096966666666667	3.8120773333333333	0.003212666666666667
2588568	bfs	1	614	27	0.860000	1.2150153846153846	0.0	0.0024433333333333334	0.0	0.0	0.09896333333333333	0.050878	0.0	0.0	0.3517996666666667	0.6842443333333333	0.041652666666666664	3.6343003333333335	0.003217
2589077	bfs	1	614	27	0.860000	1.214205128205128	0.0	0.002774	0.0	0.0	0.099032	0.052077000000000005	0.0	0.0	0.340181	0.684803	0.043313333333333336	3.7241699999999995	0.003212666666666667
2589589	bfs	1	614	27	0.860000	1.2951641025641025	8.978875	0.05590866666666666	0.9480003333333333	0.4510243333333333	4.618233333333333	9.915928666666666	0.0	4e-06	23.85585066666667	66.619476	27.557541666666665	934.042774	0.09808733333333335
2795855	bfs	1	691	27	0.900000	1.5082564102564104	3.562477	0.34594900000000006	0.497155	0.04869866666666667	1.2502506666666668	2.843576	2e-06	2.333333333333333e-06	58.60486866666667	77.81266266666667	0.883095	822.377867	0.04413633333333333
2796364	bfs	1	691	27	0.900000	1.4697333333333333	0.0	0.33063733333333334	0.0	0.0	0.05407000000000001	0.08384666666666667	3.6666666666666666e-06	0.0	38.006766	17.838612	0.04222033333333333	22.86519366666667	0.0029483333333333336
2796873	bfs	1	691	27	0.900000	1.4647384615384613	0.0	0.32387866666666665	0.0	0.0	0.08800333333333334	0.04762566666666667	6.666666666666666e-07	6.666666666666666e-07	1.2094236666666667	0.7597633333333333	0.026725333333333334	3.9421079999999997	0.0028543333333333333
2797381	bfs	1	691	27	0.900000	1.4647846153846151	0.0	0.082928	0.0	0.0	0.08799566666666668	0.048244	0.0	0.0	0.23623766666666665	0.48638999999999993	0.02690933333333333	1.0493029999999999	0.002051
2797889	bfs	1	691	28	0.900000	1.4671282051282049	0.0	0.003597	0.0	0.0	0.063057	0.047588	0.0	0.0	0.2540536666666667	0.6064256666666666	0.039281666666666666	3.748053666666666	0.0028610000000000003
2798396	bfs	1	691	28	0.900000	1.4671025641025641	0.0	0.0029983333333333333	0.0	0.0	0.06058133333333334	0.03213133333333334	0.0	0.0	0.30215766666666666	0.5163843333333333	0.04179866666666667	2.756247666666667	0.00286
2798904	bfs	1	691	28	0.900000	1.4662871794871795	0.0	0.002604	0.0	0.0	0.08804533333333335	0.01571	0.0	0.0	0.36494899999999997	0.41904399999999997	0.026420333333333334	3.3782556666666665	0.0008046666666666666
2799414	bfs	1	691	28	0.900000	1.4661846153846152	0.0	0.002604	0.0	0.0	0.08796	0.04741466666666666	0.0	3.333333333333333e-07	0.3648613333333333	0.5129676666666667	0.03956166666666666	3.8797909999999995	0.002862
2799922	bfs	1	691	27	0.900000	1.5193589743589742	0.0	0.4361096666666667	0.2789916666666667	0.38026933333333335	4.858205333333333	5.188251333333333	0.0	0.0	10.599899	6.9667	18.219561000000002	280.963273	0.09555033333333333
3001320	bfs	1	768	28	0.940000	1.7947897435897435	0.0	0.313018	0.0	0.0	2.8922446666666666	0.7805743333333334	4.333333333333334e-06	1.6666666666666669e-06	53.841800000000006	74.02222300000001	0.9108353333333333	416.29660966666665	0.08870833333333333
3001829	bfs	1	768	28	0.940000	1.7554615384615382	0.0	0.29510200000000003	0.0	0.0	0.13222766666666666	0.04509733333333333	1.1333333333333334e-05	2.333333333333333e-06	19.938636	16.671563666666668	0.058473	7.852102666666667	0.008002333333333334
3002338	bfs	1	768	29	0.940000	1.7566974358974357	0.0	0.29359833333333335	0.0	0.0	0.07975133333333333	0.045211	0.0	0.0	1.2445266666666666	0.4469173333333334	0.040319	2.627533	0.004145333333333333
